title;title_norm;message;message_norm;tokens;features;entities;type;source;url_review
Magreza de Angelina Jolie impressiona em foto ;magreza de angelina jolie impressiona em foto ;Magreza extrema de Angelina Jolie choca em foto impressionante  veja;magreza extrema de angelina jolie choca em foto impressionante  veja;['magreza', 'de', 'angelina', 'jolie', 'impressiona', 'em', 'foto'];{'len': 7, 1: {'token': 'magreza', 'lemma': 'magreza', 'POS': 'NOUN'}, 2: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 3: {'token': 'angelina', 'lemma': 'angelino', 'POS': 'NOUN'}, 4: {'token': 'jolie', 'lemma': 'jolie', 'POS': 'PROPN'}, 5: {'token': 'impressiona', 'lemma': 'impressionar', 'POS': 'VERB'}, 6: {'token': 'em', 'lemma': 'em', 'POS': 'ADP'}, 7: {'token': 'foto', 'lemma': 'foto', 'POS': 'NOUN'}};[Magreza de Angelina Jolie];fake;boatos.org;https://www.boatos.org/entretenimento/magreza-de-angelina-jolie.html 
Rússia e China não reconhecem governo Temer ;russia e china nao reconhecem governo temer ;No vídeo legendado para o português, o âncora russo reitera que Russia e China — maiores parceiros comerciais do Brasil —  irão consultar os BRICS e não reconhecerão governo Michel Temer. Michel esqueceu de avisar ao pessoal.Ps.: Esse artigo foi uma sugestão do leitor Roberto Carvajal. Se você quiser sugerir um tema ao Boatos.org, entre em contato com a gente pelo site ou pelo Facebook.;no video legendado para o portugues, o ancora russo reitera que russia e china  maiores parceiros comerciais do brasil  irao consultar os brics e nao reconhecerao governo michel temer.michel esqueceu de avisar ao pessoal.ps.: esse artigo foi uma sugestao do leitor roberto carvajal. se voce quiser sugerir um tema ao boatos.org, entre em contato com a gente pelo site ou pelo facebook.;['russia', 'e', 'china', 'nao', 'reconhecem', 'governo', 'temer'];{'len': 7, 1: {'token': 'russia', 'lemma': 'russia', 'POS': 'PROPN'}, 2: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 3: {'token': 'china', 'lemma': 'chino', 'POS': 'PROPN'}, 4: {'token': 'nao', 'lemma': 'nao', 'POS': 'ADV'}, 5: {'token': 'reconhecem', 'lemma': 'reconhecer', 'POS': 'VERB'}, 6: {'token': 'governo', 'lemma': 'governar', 'POS': 'NOUN'}, 7: {'token': 'temer', 'lemma': 'temer', 'POS': 'VERB'}};[Rússia, China, Temer];fake;boatos.org;https://www.boatos.org/politica/russia-china-nao-reconhecem-temer-boato.html 
Romero Jucá diz que reunião sem mulheres é mais produtiva ;romero juca diz que reuniao sem mulheres e mais produtiva ;Participando da primeira reunião ministerial, muitos condenam a ausência das mulheres, mas sem elas a reunião fica muito mais objetiva e produtiva, afinal o Brasil não tem tempo a perder. ‘Participando da primeira reunião ministerial com o presidente’.PS: Esse artigo foi uma sugestão do leitor Leandro Melito. Se você quiser sugerir um tema para o Boatos.org, entre em contato com a gente pelo site ou pelo Facebook.;participando da primeira reuniao ministerial, muitos condenam a ausencia das mulheres, mas sem elas a reuniao fica muito mais objetiva e produtiva, afinal o brasil nao tem tempo a perder. participando da primeira reuniao ministerial com o presidente.ps: esse artigo foi uma sugestao do leitor leandro melito. se voce quiser sugerir um tema para o boatos.org, entre em contato com a gente pelo site ou pelo facebook.;['romero', 'juca', 'diz', 'que', 'reuniao', 'sem', 'mulheres', 'e', 'mais', 'produtiva'];{'len': 10, 1: {'token': 'romero', 'lemma': 'romero', 'POS': 'NOUN'}, 2: {'token': 'juca', 'lemma': 'juca', 'POS': 'PROPN'}, 3: {'token': 'diz', 'lemma': 'dizer', 'POS': 'VERB'}, 4: {'token': 'que', 'lemma': 'que', 'POS': 'SCONJ'}, 5: {'token': 'reuniao', 'lemma': 'reuniao', 'POS': 'NOUN'}, 6: {'token': 'sem', 'lemma': 'sem', 'POS': 'ADP'}, 7: {'token': 'mulheres', 'lemma': 'mulher', 'POS': 'NOUN'}, 8: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 9: {'token': 'mais', 'lemma': 'mais', 'POS': 'ADV'}, 10: {'token': 'produtiva', 'lemma': 'produtivo', 'POS': 'ADJ'}};[Romero Jucá];fake;boatos.org;https://www.boatos.org/politica/juca-reuniao-sem-mulheres-mais-produtiva.html 
Professora feminista tenta passar batom em aluno ;professora feminista tenta passar batom em aluno ;Professora feminista obriga aluno a passar batom, diz boatoProfessora feminista, adepta da ideologia de gênero, tenta violentamente passar batom em aluno. Veja a reação do garoto. O que precisa acontecer com essa “professora”?Ps.: Esse artigo foi uma sugestão da leitora Miih Nascimento. Se você quiser sugerir um tema ao Boatos.org, entre em contato com a gente pelo site ou pelo Facebook.;professora feminista obriga aluno a passar batom, diz boatoprofessora feminista, adepta da ideologia de genero, tenta violentamente passar batom em aluno. veja a reacao do garoto.o que precisa acontecer com essa professora?ps.: esse artigo foi uma sugestao da leitora miih nascimento. se voce quiser sugerir um tema ao boatos.org, entre em contato com a gente pelo site ou pelo facebook.;['professora', 'feminista', 'tenta', 'passar', 'batom', 'em', 'aluno'];{'len': 7, 1: {'token': 'professora', 'lemma': 'professorar', 'POS': 'NOUN'}, 2: {'token': 'feminista', 'lemma': 'feminista', 'POS': 'ADJ'}, 3: {'token': 'tenta', 'lemma': 'tentar', 'POS': 'VERB'}, 4: {'token': 'passar', 'lemma': 'passar', 'POS': 'VERB'}, 5: {'token': 'batom', 'lemma': 'batom', 'POS': 'NOUN'}, 6: {'token': 'em', 'lemma': 'em', 'POS': 'ADP'}, 7: {'token': 'aluno', 'lemma': 'alunar', 'POS': 'NOUN'}};[];fake;boatos.org;https://www.boatos.org/brasil/professora-feminista-tenta-passar-batom.html 
Site Memórias da Ditadura foi tirado do ar por Temer ;site memorias da ditadura foi tirado do ar por temer ;“Gente, é URGENTE! Como algumas de vocês sabem a minha mãe trabalha o instituto Vladimir Herzog e ela fez junto com o governo federal uma plataforma com TUDO sobre a ditadura militar brasileira! Acontece que bastou a presidente ser afastada que TIRARAM DO AR O SITE. Eles estão APAGANDO, literalmente, o acesso público à essas informações. POR FAVOR em instantes o instituto vai fazer uma abaixo assinado para esclarecimentos e botar isso de volta no ar, fiquem atentas e SAIAM FALANDO DISSO, isso NÃO pode acontecer. O site chama: Memórias da Ditadura”Não foi retirada do site. Há uma questão técnica com o provedor Hostgator que está verificando no momentoInformamos que o site http://memoriasdaditadura.org.br/  está fora do ar. Estamos trabalhando para correção do servidor. Agradecemos pela compreensão.PS: Este artigo foi uma sugestão da leitora Maria Hilmar. Se você quiser sugerir um tema para o Boatos.org, entre em contato com a gente pelo site ou pelo Facebook.;gente, e urgente! como algumas de voces sabem a minha mae trabalha o instituto vladimir herzog e ela fez junto com o governo federal uma plataforma com tudo sobre a ditadura militar brasileira! acontece que bastou a presidente ser afastada que tiraram do ar o site. eles estao apagando, literalmente, o acesso publico a essas informacoes. por favor em instantes o instituto vai fazer uma abaixo assinado para esclarecimentos e botar isso de volta no ar, fiquem atentas e saiam falando disso, isso nao pode acontecer. o site chama: memorias da ditaduranao foi retirada do site. ha uma questao tecnica com o provedor hostgator que esta verificando no momentoinformamos que o site http://memoriasdaditadura.org.br/ esta fora do ar. estamos trabalhando para correcao do servidor. agradecemos pela compreensao.ps: este artigo foi uma sugestao da leitora maria hilmar. se voce quiser sugerir um tema para o boatos.org, entre em contato com a gente pelo site ou pelo facebook.;['site', 'memorias', 'da', 'ditadura', 'foi', 'tirado', 'do', 'ar', 'por', 'temer'];{'len': 10, 1: {'token': 'site', 'lemma': 'site', 'POS': 'NOUN'}, 2: {'token': 'memorias', 'lemma': 'memoriar', 'POS': 'ADJ'}, 3: {'token': 'da', 'lemma': 'da', 'POS': 'ADP'}, 4: {'token': 'ditadura', 'lemma': 'ditadura', 'POS': 'NOUN'}, 5: {'token': 'foi', 'lemma': 'ser', 'POS': 'AUX'}, 6: {'token': 'tirado', 'lemma': 'tirar', 'POS': 'VERB'}, 7: {'token': 'do', 'lemma': 'do', 'POS': 'ADP'}, 8: {'token': 'ar', 'lemma': 'ar', 'POS': 'NOUN'}, 9: {'token': 'por', 'lemma': 'por', 'POS': 'SCONJ'}, 10: {'token': 'temer', 'lemma': 'temer', 'POS': 'VERB'}};[Site Memórias da Ditadura, Temer];fake;boatos.org;https://www.boatos.org/brasil/memorias-da-ditadura-foi-tirado.html 
Dente de Renan Calheiros cai durante entrevista ;dente de renan calheiros cai durante entrevista ;Renan Calheiros perde dente durante entrevista, diz boatoA primeira queda que marcou o Senado na noite desta quarta-feira não foi da presidente Dilma Rousseff. Enquanto concedia uma entrevista coletiva, o que parece ser um dos dentes do presidente do Senado, Renan Calheiros, caiu. Apesar do acontecimento inusitado, o senador continuou falando normalmente. Assista ao vídeo:Pausa no assunto “tchau querida” pra começar o assunto “tchau dente”Enquanto isso, o brasileiro faz piada em período de crise. E eu rio junto. KkkkkkJá começou a cair o dente. Daqui a pouco cai ele por inteiro. É só aguardar.Quer dizer que o dente do Renan Calheiros caiu antes da Dilma???;renan calheiros perde dente durante entrevista, diz boatoa primeira queda que marcou o senado na noite desta quarta-feira nao foi da presidente dilma rousseff. enquanto concedia uma entrevista coletiva, o que parece ser um dos dentes do presidente do senado, renan calheiros, caiu. apesar do acontecimento inusitado, o senador continuou falando normalmente. assista ao video:pausa no assunto tchau querida pra comecar o assunto tchau denteenquanto isso, o brasileiro faz piada em periodo de crise. e eu rio junto. kkkkkkja comecou a cair o dente. daqui a pouco cai ele por inteiro. e so aguardar.quer dizer que o dente do renan calheiros caiu antes da dilma???;['dente', 'de', 'renan', 'calheiros', 'cai', 'durante', 'entrevista'];{'len': 7, 1: {'token': 'dente', 'lemma': 'dentar', 'POS': 'ADV'}, 2: {'token': 'de', 'lemma': 'de', 'POS': 'ADP'}, 3: {'token': 'renan', 'lemma': 'renan', 'POS': 'ADJ'}, 4: {'token': 'calheiros', 'lemma': 'calheiros', 'POS': 'NOUN'}, 5: {'token': 'cai', 'lemma': 'cair', 'POS': 'VERB'}, 6: {'token': 'durante', 'lemma': 'durante', 'POS': 'ADP'}, 7: {'token': 'entrevista', 'lemma': 'entrevisto', 'POS': 'NOUN'}};[Renan Calheiros];fake;boatos.org;https://www.boatos.org/politica/dente-de-renan-calheiros-cai-durante.html 
Integrantes do MST armados com fuzis do exército ;integrantes do mst armados com fuzis do exercito ;MST armados voces acham que esses cidadãos querem terra para trabalhar???São bandidos milicia armada do PT…ABSURDO…PS: Este artigo foi uma sugestão da leitora Vanilza Ferreira. Se você quiser sugerir um tema para o Boatos.org, entre em contato com a gente pelo site ou pelo Facebook.;mst armados voces acham que esses cidadaos querem terra para trabalhar???sao bandidos milicia armada do ptabsurdops: este artigo foi uma sugestao da leitora vanilza ferreira. se voce quiser sugerir um tema para o boatos.org, entre em contato com a gente pelo site ou pelo facebook.;['integrantes', 'do', 'mst', 'armados', 'com', 'fuzis', 'do', 'exercito'];{'len': 8, 1: {'token': 'integrantes', 'lemma': 'integrante', 'POS': 'ADJ'}, 2: {'token': 'do', 'lemma': 'do', 'POS': 'ADP'}, 3: {'token': 'mst', 'lemma': 'mst', 'POS': 'NOUN'}, 4: {'token': 'armados', 'lemma': 'armar', 'POS': 'VERB'}, 5: {'token': 'com', 'lemma': 'com', 'POS': 'ADP'}, 6: {'token': 'fuzis', 'lemma': 'fuzil', 'POS': 'NOUN'}, 7: {'token': 'do', 'lemma': 'do', 'POS': 'ADP'}, 8: {'token': 'exercito', 'lemma': 'exercitar', 'POS': 'NOUN'}};[];fake;boatos.org;https://www.boatos.org/politica/integrantes-mst-armados-com-fuzis.html 
"Richard Dawkins diz que impeachment é ""cobra salvando peixe"" ";"richard dawkins diz que impeachment e ""cobra salvando peixe"" ";Do cientista britânico Richard Dawkins, da Universidade de Oxford:“O impeachment no Brasil não é golpe, Michel Temer e Eduardo Cunha são pessoas honestas e esta cobra está SALVANDO o peixe”. Sem mais.PS: Este artigo foi uma sugestão do leitor Alessandro Carvalho. Se você quiser sugerir um tema para o Boatos.org, entre em contato com a gente pelo site ou pelo Facebook.;do cientista britanico richard dawkins, da universidade de oxford:o impeachment no brasil nao e golpe, michel temer e eduardo cunha sao pessoas honestas e esta cobra esta salvando o peixe. sem mais.ps: este artigo foi uma sugestao do leitor alessandro carvalho. se voce quiser sugerir um tema para o boatos.org, entre em contato com a gente pelo site ou pelo facebook.;"['richard', 'dawkins', 'diz', 'que', 'impeachment', 'e', '""', 'cobra', 'salvando', 'peixe', '""']";"{'len': 11, 1: {'token': 'richard', 'lemma': 'richard', 'POS': 'ADJ'}, 2: {'token': 'dawkins', 'lemma': 'dawkins', 'POS': 'NOUN'}, 3: {'token': 'diz', 'lemma': 'dizer', 'POS': 'VERB'}, 4: {'token': 'que', 'lemma': 'que', 'POS': 'SCONJ'}, 5: {'token': 'impeachment', 'lemma': 'impeachment', 'POS': 'NOUN'}, 6: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 7: {'token': '""', 'lemma': '""', 'POS': 'PUNCT'}, 8: {'token': 'cobra', 'lemma': 'cobrar', 'POS': 'VERB'}, 9: {'token': 'salvando', 'lemma': 'salvar', 'POS': 'VERB'}, 10: {'token': 'peixe', 'lemma': 'peixe', 'POS': 'NOUN'}, 11: {'token': '""', 'lemma': '""', 'POS': 'PUNCT'}}";[Richard Dawkins];fake;boatos.org;https://www.boatos.org/politica/richard-dawkins-cobra-salvando-peixe.html 
Papa elogia MP, PF e Judiciário e surpreende Letícia Sabatella ;papa elogia mp, pf e judiciario e surpreende leticia sabatella ;PS: Este artigo foi uma sugestão do leitor Roberto Murilo Xavier Reis. Se você quiser sugerir um artigo para o Boatos.org, entre em contato com a gente pelo site ou pelo Facebook.;ps: este artigo foi uma sugestao do leitor roberto murilo xavier reis. se voce quiser sugerir um artigo para o boatos.org, entre em contato com a gente pelo site ou pelo facebook.;['papa', 'elogia', 'mp', ',', 'pf', 'e', 'judiciario', 'e', 'surpreende', 'leticia', 'sabatella'];{'len': 11, 1: {'token': 'papa', 'lemma': 'papar', 'POS': 'VERB'}, 2: {'token': 'elogia', 'lemma': 'elogiar', 'POS': 'NOUN'}, 3: {'token': 'mp', 'lemma': 'mp', 'POS': 'PRON'}, 4: {'token': ',', 'lemma': ',', 'POS': 'PUNCT'}, 5: {'token': 'pf', 'lemma': 'pf', 'POS': 'NOUN'}, 6: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 7: {'token': 'judiciario', 'lemma': 'judiciario', 'POS': 'ADJ'}, 8: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 9: {'token': 'surpreende', 'lemma': 'surpreender', 'POS': 'VERB'}, 10: {'token': 'leticia', 'lemma': 'leticia', 'POS': 'NOUN'}, 11: {'token': 'sabatella', 'lemma': 'sabatella', 'POS': 'NOUN'}};[Papa, MP, PF, Judiciário, Letícia Sabatella];fake;boatos.org;https://www.boatos.org/politica/papa-elogia-mp-pf-e-judiciario.html 
Jaime Trindade Araújo, 87 anos, está perdido e sem memória ;jaime trindade araujo, 87 anos, esta perdido e sem memoria ;Jaime Trindade de Araújo delegacia está perdido e sem memória, diz boatoGente, esse idoso foi trazido ontem para a Delegacia do Idoso, aparentemente com perda de memória. Lembra apenas o nome JAIME TRINDADE ARAÚJO e que tem 87 anos. Ele foi levado para casa acolhida. Vamos divulgar em nossos grupos de whatsapp até chegar em seus familiares. Ele chora porque não consegue lembrar onde mora. A PRE (Polícia Rodoviária Estadual) divulgou o retrato de um idoso que foi identificado como Jaime Trindade Araujo, de 87 anos. Ele não lembra os nomes e endereços dos familiares e está chorando pedindo para levá-lo para casa. Jaime apresenta ter perda de memória e não lembra o nome do bairro que mora. Ele foi acolhido em um abrigo. Quem tiver informações entrar em contato pelo 190.Esse idoso foi trazido para delegacia de Sumaré/SP, com perda da memória.Lembra apenas o nome Jaime Trindade de Araujo e que tem 87 anos, foi levado para um abrigo e chora pq não consegue lembrar onde mora.Vamos compartilhar e ajuda-lo a encontrar sua família.Olá pessoal esse idoso foi trazido para a delegacia do idoso em barueri… Ele provavelmente sofre de walzimer… Lembra se somente do seu nome. Jaime Trindade Araujo, tem 87 anos… Por favor amigos ajudem a divulgar… Pois ele deve morar aqui na região…;jaime trindade de araujo delegacia esta perdido e sem memoria, diz boatogente, esse idoso foi trazido ontem para a delegacia do idoso, aparentemente com perda de memoria. lembra apenas o nome jaime trindade araujo e que tem 87 anos. ele foi levado para casa acolhida. vamos divulgar em nossos grupos de whatsapp ate chegar em seus familiares. ele chora porque nao consegue lembrar onde mora. a pre (policia rodoviaria estadual) divulgou o retrato de um idoso que foi identificado como jaime trindade araujo, de 87 anos. ele nao lembra os nomes e enderecos dos familiares e esta chorando pedindo para leva-lo para casa. jaime apresenta ter perda de memoria e nao lembra o nome do bairro que mora. ele foi acolhido em um abrigo. quem tiver informacoes entrar em contato pelo 190.esse idoso foi trazido para delegacia de sumare/sp, com perda da memoria.lembra apenas o nome jaime trindade de araujo e que tem 87 anos, foi levado para um abrigo e chora pq nao consegue lembrar onde mora.vamos compartilhar e ajuda-lo a encontrar suafamilia.ola pessoal esse idoso foi trazido para a delegacia do idoso em barueri ele provavelmente sofre de walzimer lembra se somente do seu nome. jaime trindade araujo, tem 87 anos por favor amigos ajudem a divulgar pois ele deve morar aqui na regiao;['jaime', 'trindade', 'araujo', ',', '87', 'anos', ',', 'esta', 'perdido', 'e', 'sem', 'memoria'];{'len': 12, 1: {'token': 'jaime', 'lemma': 'jaime', 'POS': 'NOUN'}, 2: {'token': 'trindade', 'lemma': 'trindade', 'POS': 'VERB'}, 3: {'token': 'araujo', 'lemma': 'araujo', 'POS': 'DET'}, 4: {'token': ',', 'lemma': ',', 'POS': 'PUNCT'}, 5: {'token': '87', 'lemma': '87', 'POS': 'NUM'}, 6: {'token': 'anos', 'lemma': 'ano', 'POS': 'NOUN'}, 7: {'token': ',', 'lemma': ',', 'POS': 'PUNCT'}, 8: {'token': 'esta', 'lemma': 'este', 'POS': 'DET'}, 9: {'token': 'perdido', 'lemma': 'perder', 'POS': 'NOUN'}, 10: {'token': 'e', 'lemma': 'e', 'POS': 'CCONJ'}, 11: {'token': 'sem', 'lemma': 'sem', 'POS': 'ADP'}, 12: {'token': 'memoria', 'lemma': 'memoriar', 'POS': 'NOUN'}};[Jaime Trindade Araújo];fake;boatos.org;https://www.boatos.org/brasil/jaime-trindade-araujo-esta-perdido.html 
